Observation id,Observation date,Description,Observation duration,Observation type,Source,Time offset (s),Media duration (s),FPS,Subject,Behavior,Behavioral category,Modifier #1,Behavior type,Time,Media file name,Image index,Image file path,Comment
repo_1905_bloc2,2025-07-02 10:03:07.044,,998.198,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,0.0,1062.061,29.970,Repousse,startpeanutcontrol,,,POINT,48.448,C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,1452,NA,
repo_1905_bloc2,2025-07-02 10:03:07.044,,998.198,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,0.0,1062.061,29.970,Repousse,target,,,START,48.515,C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,1454,NA,
repo_1905_bloc2,2025-07-02 10:03:07.044,,998.198,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,0.0,1062.061,29.970,Repousse,target,,,STOP,71.138,C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,2132,NA,
repo_1905_bloc2,2025-07-02 10:03:07.044,,998.198,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,0.0,1062.061,29.970,Repousse,sniffing,,,POINT,71.605,C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,2146,NA,
repo_1905_bloc2,2025-07-02 10:03:07.044,,998.198,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,0.0,1062.061,29.970,Repousse,bending,,,START,71.805,C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,2152,NA,
repo_1905_bloc2,2025-07-02 10:03:07.044,,998.198,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,0.0,1062.061,29.970,Repousse,bending,,,STOP,72.072,C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,2160,NA,
repo_1905_bloc2,2025-07-02 10:03:07.044,,998.198,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,0.0,1062.061,29.970,Repousse,grabbing peanut,,,POINT,72.072,C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,2160,NA,
repo_1905_bloc2,2025-07-02 10:03:07.044,,998.198,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,0.0,1062.061,29.970,Repousse,lifting,,,START,72.105,C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,2161,NA,
repo_1905_bloc2,2025-07-02 10:03:07.044,,998.198,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,0.0,1062.061,29.970,Repousse,lifting,,,STOP,72.439,C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,2171,NA,
repo_1905_bloc2,2025-07-02 10:03:07.044,,998.198,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,0.0,1062.061,29.970,Repousse,assessing,,,START,72.739,C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,2180,NA,
repo_1905_bloc2,2025-07-02 10:03:07.044,,998.198,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,0.0,1062.061,29.970,Repousse,jaw movement,,,POINT,72.906,C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,2185,NA,
repo_1905_bloc2,2025-07-02 10:03:07.044,,998.198,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,0.0,1062.061,29.970,Repousse,jaw movement,,,POINT,73.040,C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,2189,NA,
repo_1905_bloc2,2025-07-02 10:03:07.044,,998.198,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,0.0,1062.061,29.970,Repousse,assessing,,,STOP,73.073,C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,2190,NA,
repo_1905_bloc2,2025-07-02 10:03:07.044,,998.198,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,0.0,1062.061,29.970,Repousse,target,,,START,73.273,C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,2196,NA,
repo_1905_bloc2,2025-07-02 10:03:07.044,,998.198,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,0.0,1062.061,29.970,Repousse,pause,,,START,74.708,C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,2239,NA,
repo_1905_bloc2,2025-07-02 10:03:07.044,,998.198,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,0.0,1062.061,29.970,Repousse,pause,,,STOP,75.842,C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,2273,NA,
repo_1905_bloc2,2025-07-02 10:03:07.044,,998.198,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,0.0,1062.061,29.970,Repousse,target,,,STOP,88.488,C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,2652,NA,
repo_1905_bloc2,2025-07-02 10:03:07.044,,998.198,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,0.0,1062.061,29.970,Repousse,digging,,,START,88.989,C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,2667,NA,
repo_1905_bloc2,2025-07-02 10:03:07.044,,998.198,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,0.0,1062.061,29.970,Repousse,digging,,,STOP,90.724,C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,2719,NA,
repo_1905_bloc2,2025-07-02 10:03:07.044,,998.198,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,0.0,1062.061,29.970,Repousse,target,,,START,91.391,C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,2739,NA,
repo_1905_bloc2,2025-07-02 10:03:07.044,,998.198,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,0.0,1062.061,29.970,Repousse,target,,,STOP,93.427,C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,2800,NA,
repo_1905_bloc2,2025-07-02 10:03:07.044,,998.198,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,0.0,1062.061,29.970,Repousse,digging,,,START,93.460,C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,2801,NA,
repo_1905_bloc2,2025-07-02 10:03:07.044,,998.198,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,0.0,1062.061,29.970,Repousse,digging,,,STOP,96.129,C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,2881,NA,
repo_1905_bloc2,2025-07-02 10:03:07.044,,998.198,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,0.0,1062.061,29.970,Repousse,dropping peanut,,,POINT,96.196,C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,2883,NA,
repo_1905_bloc2,2025-07-02 10:03:07.044,,998.198,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,0.0,1062.061,29.970,Repousse,pushing,,,START,96.496,C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,2892,NA,
repo_1905_bloc2,2025-07-02 10:03:07.044,,998.198,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,0.0,1062.061,29.970,Repousse,pushing,,,STOP,102.402,C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,3069,NA,
repo_1905_bloc2,2025-07-02 10:03:07.044,,998.198,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,0.0,1062.061,29.970,Repousse,covering with soil,,,START,102.502,C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,3072,NA,
repo_1905_bloc2,2025-07-02 10:03:07.044,,998.198,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,0.0,1062.061,29.970,Repousse,covering with soil,,,STOP,111.011,C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,3327,NA,
repo_1905_bloc2,2025-07-02 10:03:07.044,,998.198,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,0.0,1062.061,29.970,Repousse,startpeanut1,,,POINT,111.812,C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,3351,NA,
repo_1905_bloc2,2025-07-02 10:03:07.044,,998.198,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,0.0,1062.061,29.970,Repousse,explore,,,START,117.451,C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,3520,NA,
repo_1905_bloc2,2025-07-02 10:03:07.044,,998.198,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,0.0,1062.061,29.970,Repousse,explore,,,STOP,119.286,C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,3575,NA,
repo_1905_bloc2,2025-07-02 10:03:07.044,,998.198,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,0.0,1062.061,29.970,Repousse,target,,,START,119.519,C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,3582,NA,
repo_1905_bloc2,2025-07-02 10:03:07.044,,998.198,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,0.0,1062.061,29.970,Repousse,target,,,STOP,126.193,C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,3782,NA,
repo_1905_bloc2,2025-07-02 10:03:07.044,,998.198,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,0.0,1062.061,29.970,Repousse,sniffing,,,POINT,126.827,C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,3801,NA,
repo_1905_bloc2,2025-07-02 10:03:07.044,,998.198,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,0.0,1062.061,29.970,Repousse,bending,,,START,126.893,C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,3803,NA,
repo_1905_bloc2,2025-07-02 10:03:07.044,,998.198,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,0.0,1062.061,29.970,Repousse,bending,,,STOP,127.127,C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,3810,NA,
repo_1905_bloc2,2025-07-02 10:03:07.044,,998.198,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,0.0,1062.061,29.970,Repousse,grabbing peanut,,,POINT,127.127,C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,3810,NA,
repo_1905_bloc2,2025-07-02 10:03:07.044,,998.198,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,0.0,1062.061,29.970,Repousse,lifting,,,START,127.160,C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,3811,NA,
repo_1905_bloc2,2025-07-02 10:03:07.044,,998.198,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,0.0,1062.061,29.970,Repousse,lifting,,,STOP,127.461,C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,3820,NA,
repo_1905_bloc2,2025-07-02 10:03:07.044,,998.198,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,0.0,1062.061,29.970,Repousse,assessing,,,START,127.628,C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,3825,NA,
repo_1905_bloc2,2025-07-02 10:03:07.044,,998.198,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,0.0,1062.061,29.970,Repousse,jaw movement,,,POINT,127.694,C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,3827,NA,
repo_1905_bloc2,2025-07-02 10:03:07.044,,998.198,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,0.0,1062.061,29.970,Repousse,rotation,,Horizontal,START,127.694,C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,3827,NA,
repo_1905_bloc2,2025-07-02 10:03:07.044,,998.198,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,0.0,1062.061,29.970,Repousse,translational movement,,,POINT,127.894,C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,3833,NA,
repo_1905_bloc2,2025-07-02 10:03:07.044,,998.198,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,0.0,1062.061,29.970,Repousse,jaw movement,,,POINT,128.061,C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,3838,NA,
repo_1905_bloc2,2025-07-02 10:03:07.044,,998.198,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,0.0,1062.061,29.970,Repousse,rotation,,Horizontal,STOP,128.061,C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,3838,NA,
repo_1905_bloc2,2025-07-02 10:03:07.044,,998.198,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,0.0,1062.061,29.970,Repousse,translational movement,,,POINT,128.228,C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,3843,NA,
repo_1905_bloc2,2025-07-02 10:03:07.044,,998.198,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,0.0,1062.061,29.970,Repousse,rotation,,Vertical,START,128.295,C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,3845,NA,
repo_1905_bloc2,2025-07-02 10:03:07.044,,998.198,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,0.0,1062.061,29.970,Repousse,teeth-hole contact,,,POINT,128.295,C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,3845,NA,
repo_1905_bloc2,2025-07-02 10:03:07.044,,998.198,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,0.0,1062.061,29.970,Repousse,rotation,,Vertical,STOP,128.595,C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,3854,NA,
repo_1905_bloc2,2025-07-02 10:03:07.044,,998.198,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,0.0,1062.061,29.970,Repousse,teeth-hole contact,,,POINT,128.595,C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,3854,NA,
repo_1905_bloc2,2025-07-02 10:03:07.044,,998.198,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,0.0,1062.061,29.970,Repousse,assessing,,,STOP,128.695,C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,3857,NA,
repo_1905_bloc2,2025-07-02 10:03:07.044,,998.198,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,0.0,1062.061,29.970,Repousse,jaw movement,,,POINT,128.862,C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,3862,NA,
repo_1905_bloc2,2025-07-02 10:03:07.044,,998.198,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,0.0,1062.061,29.970,Repousse,peeling,,,START,128.862,C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,3862,NA,
repo_1905_bloc2,2025-07-02 10:03:07.044,,998.198,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,0.0,1062.061,29.970,Repousse,jaw movement,,,POINT,129.129,C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,3870,NA,
repo_1905_bloc2,2025-07-02 10:03:07.044,,998.198,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,0.0,1062.061,29.970,Repousse,jaw movement,,,POINT,129.296,C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,3875,NA,
repo_1905_bloc2,2025-07-02 10:03:07.044,,998.198,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,0.0,1062.061,29.970,Repousse,peeling,,,STOP,129.596,C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,3884,NA,
repo_1905_bloc2,2025-07-02 10:03:07.044,,998.198,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,0.0,1062.061,29.970,Repousse,eating,,,START,129.663,C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,3886,NA,
repo_1905_bloc2,2025-07-02 10:03:07.044,,998.198,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,0.0,1062.061,29.970,Repousse,chewing,,,START,131.465,C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,3940,NA,
repo_1905_bloc2,2025-07-02 10:03:07.044,,998.198,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,0.0,1062.061,29.970,Repousse,eating,,,STOP,131.465,C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,3940,NA,
repo_1905_bloc2,2025-07-02 10:03:07.044,,998.198,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,0.0,1062.061,29.970,Repousse,chewing,,,STOP,131.965,C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,3955,NA,
repo_1905_bloc2,2025-07-02 10:03:07.044,,998.198,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,0.0,1062.061,29.970,Repousse,eating,,,START,131.965,C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,3955,NA,
repo_1905_bloc2,2025-07-02 10:03:07.044,,998.198,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,0.0,1062.061,29.970,Repousse,eating,,,STOP,132.933,C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,3984,NA,
repo_1905_bloc2,2025-07-02 10:03:07.044,,998.198,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,0.0,1062.061,29.970,Repousse,chewing,,,START,132.966,C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,3985,NA,
repo_1905_bloc2,2025-07-02 10:03:07.044,,998.198,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,0.0,1062.061,29.970,Repousse,chewing,,,STOP,135.969,C:\Users\esthe\Downloads\repo_1905(2)\repousse arena night 19.MP4,4075,NA,
