Observation id,Observation date,Description,Observation duration,Observation type,Source,Time offset (s),Media duration (s),FPS,Subject,Behavior,Behavioral category,Modifier #1,Behavior type,Time,Media file name,Image index,Image file path,Comment
baby_1405_1,2025-07-11 12:39:14.695,,91.716,Media file(s),player #1:baby grizzly 14 1 _\Baby_1405_1_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_2_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_3_five(1).mp4;baby grizzly 14 1 _\Baby_1405_4_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_5_two(1).mp4;baby grizzly 14 1 _\Baby_1405_6_one(1).mp4;baby grizzly 14 1 _\Baby_1405_7_one(1).mp4;baby grizzly 14 1 _\Baby_1405_8_seven(1).mp4,0.0,10.629;4.100;7.366;21.330;11.932;7.699;11.765;18.166,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Baby_grizzly,jaw movement,,,POINT,46.820,baby grizzly 14 1 _\Baby_1405_5_two(1).mp4,102,NA,
baby_1405_1,2025-07-11 12:39:14.695,,91.716,Media file(s),player #1:baby grizzly 14 1 _\Baby_1405_1_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_2_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_3_five(1).mp4;baby grizzly 14 1 _\Baby_1405_4_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_5_two(1).mp4;baby grizzly 14 1 _\Baby_1405_6_one(1).mp4;baby grizzly 14 1 _\Baby_1405_7_one(1).mp4;baby grizzly 14 1 _\Baby_1405_8_seven(1).mp4,0.0,10.629;4.100;7.366;21.330;11.932;7.699;11.765;18.166,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Baby_grizzly,rotation,,Yaw,START,46.887,baby grizzly 14 1 _\Baby_1405_5_two(1).mp4,104,NA,
baby_1405_1,2025-07-11 12:39:14.695,,91.716,Media file(s),player #1:baby grizzly 14 1 _\Baby_1405_1_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_2_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_3_five(1).mp4;baby grizzly 14 1 _\Baby_1405_4_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_5_two(1).mp4;baby grizzly 14 1 _\Baby_1405_6_one(1).mp4;baby grizzly 14 1 _\Baby_1405_7_one(1).mp4;baby grizzly 14 1 _\Baby_1405_8_seven(1).mp4,0.0,10.629;4.100;7.366;21.330;11.932;7.699;11.765;18.166,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Baby_grizzly,rotation,,Yaw,STOP,47.020,baby grizzly 14 1 _\Baby_1405_5_two(1).mp4,108,NA,
baby_1405_1,2025-07-11 12:39:14.695,,91.716,Media file(s),player #1:baby grizzly 14 1 _\Baby_1405_1_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_2_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_3_five(1).mp4;baby grizzly 14 1 _\Baby_1405_4_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_5_two(1).mp4;baby grizzly 14 1 _\Baby_1405_6_one(1).mp4;baby grizzly 14 1 _\Baby_1405_7_one(1).mp4;baby grizzly 14 1 _\Baby_1405_8_seven(1).mp4,0.0,10.629;4.100;7.366;21.330;11.932;7.699;11.765;18.166,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Baby_grizzly,jaw movement,,,POINT,47.087,baby grizzly 14 1 _\Baby_1405_5_two(1).mp4,110,NA,
baby_1405_1,2025-07-11 12:39:14.695,,91.716,Media file(s),player #1:baby grizzly 14 1 _\Baby_1405_1_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_2_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_3_five(1).mp4;baby grizzly 14 1 _\Baby_1405_4_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_5_two(1).mp4;baby grizzly 14 1 _\Baby_1405_6_one(1).mp4;baby grizzly 14 1 _\Baby_1405_7_one(1).mp4;baby grizzly 14 1 _\Baby_1405_8_seven(1).mp4,0.0,10.629;4.100;7.366;21.330;11.932;7.699;11.765;18.166,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Baby_grizzly,licking,,,POINT,47.254,baby grizzly 14 1 _\Baby_1405_5_two(1).mp4,115,NA,
baby_1405_1,2025-07-11 12:39:14.695,,91.716,Media file(s),player #1:baby grizzly 14 1 _\Baby_1405_1_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_2_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_3_five(1).mp4;baby grizzly 14 1 _\Baby_1405_4_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_5_two(1).mp4;baby grizzly 14 1 _\Baby_1405_6_one(1).mp4;baby grizzly 14 1 _\Baby_1405_7_one(1).mp4;baby grizzly 14 1 _\Baby_1405_8_seven(1).mp4,0.0,10.629;4.100;7.366;21.330;11.932;7.699;11.765;18.166,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Baby_grizzly,sniffing,,,POINT,47.387,baby grizzly 14 1 _\Baby_1405_5_two(1).mp4,119,NA,
baby_1405_1,2025-07-11 12:39:14.695,,91.716,Media file(s),player #1:baby grizzly 14 1 _\Baby_1405_1_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_2_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_3_five(1).mp4;baby grizzly 14 1 _\Baby_1405_4_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_5_two(1).mp4;baby grizzly 14 1 _\Baby_1405_6_one(1).mp4;baby grizzly 14 1 _\Baby_1405_7_one(1).mp4;baby grizzly 14 1 _\Baby_1405_8_seven(1).mp4,0.0,10.629;4.100;7.366;21.330;11.932;7.699;11.765;18.166,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Baby_grizzly,jaw movement,,,POINT,47.654,baby grizzly 14 1 _\Baby_1405_5_two(1).mp4,127,NA,
baby_1405_1,2025-07-11 12:39:14.695,,91.716,Media file(s),player #1:baby grizzly 14 1 _\Baby_1405_1_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_2_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_3_five(1).mp4;baby grizzly 14 1 _\Baby_1405_4_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_5_two(1).mp4;baby grizzly 14 1 _\Baby_1405_6_one(1).mp4;baby grizzly 14 1 _\Baby_1405_7_one(1).mp4;baby grizzly 14 1 _\Baby_1405_8_seven(1).mp4,0.0,10.629;4.100;7.366;21.330;11.932;7.699;11.765;18.166,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Baby_grizzly,jaw movement,,,POINT,47.854,baby grizzly 14 1 _\Baby_1405_5_two(1).mp4,133,NA,
baby_1405_1,2025-07-11 12:39:14.695,,91.716,Media file(s),player #1:baby grizzly 14 1 _\Baby_1405_1_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_2_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_3_five(1).mp4;baby grizzly 14 1 _\Baby_1405_4_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_5_two(1).mp4;baby grizzly 14 1 _\Baby_1405_6_one(1).mp4;baby grizzly 14 1 _\Baby_1405_7_one(1).mp4;baby grizzly 14 1 _\Baby_1405_8_seven(1).mp4,0.0,10.629;4.100;7.366;21.330;11.932;7.699;11.765;18.166,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Baby_grizzly,jaw movement,,,POINT,48.154,baby grizzly 14 1 _\Baby_1405_5_two(1).mp4,142,NA,
baby_1405_1,2025-07-11 12:39:14.695,,91.716,Media file(s),player #1:baby grizzly 14 1 _\Baby_1405_1_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_2_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_3_five(1).mp4;baby grizzly 14 1 _\Baby_1405_4_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_5_two(1).mp4;baby grizzly 14 1 _\Baby_1405_6_one(1).mp4;baby grizzly 14 1 _\Baby_1405_7_one(1).mp4;baby grizzly 14 1 _\Baby_1405_8_seven(1).mp4,0.0,10.629;4.100;7.366;21.330;11.932;7.699;11.765;18.166,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Baby_grizzly,sniffing,,,POINT,48.387,baby grizzly 14 1 _\Baby_1405_5_two(1).mp4,149,NA,
baby_1405_1,2025-07-11 12:39:14.695,,91.716,Media file(s),player #1:baby grizzly 14 1 _\Baby_1405_1_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_2_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_3_five(1).mp4;baby grizzly 14 1 _\Baby_1405_4_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_5_two(1).mp4;baby grizzly 14 1 _\Baby_1405_6_one(1).mp4;baby grizzly 14 1 _\Baby_1405_7_one(1).mp4;baby grizzly 14 1 _\Baby_1405_8_seven(1).mp4,0.0,10.629;4.100;7.366;21.330;11.932;7.699;11.765;18.166,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Baby_grizzly,jaw movement,,,POINT,48.787,baby grizzly 14 1 _\Baby_1405_5_two(1).mp4,161,NA,
baby_1405_1,2025-07-11 12:39:14.695,,91.716,Media file(s),player #1:baby grizzly 14 1 _\Baby_1405_1_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_2_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_3_five(1).mp4;baby grizzly 14 1 _\Baby_1405_4_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_5_two(1).mp4;baby grizzly 14 1 _\Baby_1405_6_one(1).mp4;baby grizzly 14 1 _\Baby_1405_7_one(1).mp4;baby grizzly 14 1 _\Baby_1405_8_seven(1).mp4,0.0,10.629;4.100;7.366;21.330;11.932;7.699;11.765;18.166,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Baby_grizzly,rotation,,Vertical,START,48.887,baby grizzly 14 1 _\Baby_1405_5_two(1).mp4,164,NA,
baby_1405_1,2025-07-11 12:39:14.695,,91.716,Media file(s),player #1:baby grizzly 14 1 _\Baby_1405_1_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_2_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_3_five(1).mp4;baby grizzly 14 1 _\Baby_1405_4_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_5_two(1).mp4;baby grizzly 14 1 _\Baby_1405_6_one(1).mp4;baby grizzly 14 1 _\Baby_1405_7_one(1).mp4;baby grizzly 14 1 _\Baby_1405_8_seven(1).mp4,0.0,10.629;4.100;7.366;21.330;11.932;7.699;11.765;18.166,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Baby_grizzly,jaw movement,,,POINT,49.054,baby grizzly 14 1 _\Baby_1405_5_two(1).mp4,169,NA,
baby_1405_1,2025-07-11 12:39:14.695,,91.716,Media file(s),player #1:baby grizzly 14 1 _\Baby_1405_1_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_2_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_3_five(1).mp4;baby grizzly 14 1 _\Baby_1405_4_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_5_two(1).mp4;baby grizzly 14 1 _\Baby_1405_6_one(1).mp4;baby grizzly 14 1 _\Baby_1405_7_one(1).mp4;baby grizzly 14 1 _\Baby_1405_8_seven(1).mp4,0.0,10.629;4.100;7.366;21.330;11.932;7.699;11.765;18.166,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Baby_grizzly,rotation,,Vertical,STOP,49.054,baby grizzly 14 1 _\Baby_1405_5_two(1).mp4,169,NA,
baby_1405_1,2025-07-11 12:39:14.695,,91.716,Media file(s),player #1:baby grizzly 14 1 _\Baby_1405_1_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_2_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_3_five(1).mp4;baby grizzly 14 1 _\Baby_1405_4_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_5_two(1).mp4;baby grizzly 14 1 _\Baby_1405_6_one(1).mp4;baby grizzly 14 1 _\Baby_1405_7_one(1).mp4;baby grizzly 14 1 _\Baby_1405_8_seven(1).mp4,0.0,10.629;4.100;7.366;21.330;11.932;7.699;11.765;18.166,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Baby_grizzly,rotation,,Vertical,START,49.087,baby grizzly 14 1 _\Baby_1405_5_two(1).mp4,170,NA,
baby_1405_1,2025-07-11 12:39:14.695,,91.716,Media file(s),player #1:baby grizzly 14 1 _\Baby_1405_1_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_2_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_3_five(1).mp4;baby grizzly 14 1 _\Baby_1405_4_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_5_two(1).mp4;baby grizzly 14 1 _\Baby_1405_6_one(1).mp4;baby grizzly 14 1 _\Baby_1405_7_one(1).mp4;baby grizzly 14 1 _\Baby_1405_8_seven(1).mp4,0.0,10.629;4.100;7.366;21.330;11.932;7.699;11.765;18.166,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Baby_grizzly,rotation,,Vertical,STOP,49.254,baby grizzly 14 1 _\Baby_1405_5_two(1).mp4,175,NA,
baby_1405_1,2025-07-11 12:39:14.695,,91.716,Media file(s),player #1:baby grizzly 14 1 _\Baby_1405_1_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_2_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_3_five(1).mp4;baby grizzly 14 1 _\Baby_1405_4_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_5_two(1).mp4;baby grizzly 14 1 _\Baby_1405_6_one(1).mp4;baby grizzly 14 1 _\Baby_1405_7_one(1).mp4;baby grizzly 14 1 _\Baby_1405_8_seven(1).mp4,0.0,10.629;4.100;7.366;21.330;11.932;7.699;11.765;18.166,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Baby_grizzly,jaw movement,,,POINT,49.387,baby grizzly 14 1 _\Baby_1405_5_two(1).mp4,179,NA,
baby_1405_1,2025-07-11 12:39:14.695,,91.716,Media file(s),player #1:baby grizzly 14 1 _\Baby_1405_1_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_2_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_3_five(1).mp4;baby grizzly 14 1 _\Baby_1405_4_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_5_two(1).mp4;baby grizzly 14 1 _\Baby_1405_6_one(1).mp4;baby grizzly 14 1 _\Baby_1405_7_one(1).mp4;baby grizzly 14 1 _\Baby_1405_8_seven(1).mp4,0.0,10.629;4.100;7.366;21.330;11.932;7.699;11.765;18.166,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Baby_grizzly,rotation,,Vertical,START,49.454,baby grizzly 14 1 _\Baby_1405_5_two(1).mp4,181,NA,
baby_1405_1,2025-07-11 12:39:14.695,,91.716,Media file(s),player #1:baby grizzly 14 1 _\Baby_1405_1_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_2_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_3_five(1).mp4;baby grizzly 14 1 _\Baby_1405_4_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_5_two(1).mp4;baby grizzly 14 1 _\Baby_1405_6_one(1).mp4;baby grizzly 14 1 _\Baby_1405_7_one(1).mp4;baby grizzly 14 1 _\Baby_1405_8_seven(1).mp4,0.0,10.629;4.100;7.366;21.330;11.932;7.699;11.765;18.166,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Baby_grizzly,rotation,,Vertical,STOP,49.621,baby grizzly 14 1 _\Baby_1405_5_two(1).mp4,186,NA,
baby_1405_1,2025-07-11 12:39:14.695,,91.716,Media file(s),player #1:baby grizzly 14 1 _\Baby_1405_1_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_2_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_3_five(1).mp4;baby grizzly 14 1 _\Baby_1405_4_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_5_two(1).mp4;baby grizzly 14 1 _\Baby_1405_6_one(1).mp4;baby grizzly 14 1 _\Baby_1405_7_one(1).mp4;baby grizzly 14 1 _\Baby_1405_8_seven(1).mp4,0.0,10.629;4.100;7.366;21.330;11.932;7.699;11.765;18.166,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Baby_grizzly,sniffing,,,POINT,49.787,baby grizzly 14 1 _\Baby_1405_5_two(1).mp4,191,NA,
baby_1405_1,2025-07-11 12:39:14.695,,91.716,Media file(s),player #1:baby grizzly 14 1 _\Baby_1405_1_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_2_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_3_five(1).mp4;baby grizzly 14 1 _\Baby_1405_4_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_5_two(1).mp4;baby grizzly 14 1 _\Baby_1405_6_one(1).mp4;baby grizzly 14 1 _\Baby_1405_7_one(1).mp4;baby grizzly 14 1 _\Baby_1405_8_seven(1).mp4,0.0,10.629;4.100;7.366;21.330;11.932;7.699;11.765;18.166,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Baby_grizzly,teeth-hole contact,,,POINT,49.954,baby grizzly 14 1 _\Baby_1405_5_two(1).mp4,196,NA,
baby_1405_1,2025-07-11 12:39:14.695,,91.716,Media file(s),player #1:baby grizzly 14 1 _\Baby_1405_1_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_2_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_3_five(1).mp4;baby grizzly 14 1 _\Baby_1405_4_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_5_two(1).mp4;baby grizzly 14 1 _\Baby_1405_6_one(1).mp4;baby grizzly 14 1 _\Baby_1405_7_one(1).mp4;baby grizzly 14 1 _\Baby_1405_8_seven(1).mp4,0.0,10.629;4.100;7.366;21.330;11.932;7.699;11.765;18.166,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Baby_grizzly,rotation,,Horizontal,START,50.221,baby grizzly 14 1 _\Baby_1405_5_two(1).mp4,204,NA,
baby_1405_1,2025-07-11 12:39:14.695,,91.716,Media file(s),player #1:baby grizzly 14 1 _\Baby_1405_1_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_2_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_3_five(1).mp4;baby grizzly 14 1 _\Baby_1405_4_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_5_two(1).mp4;baby grizzly 14 1 _\Baby_1405_6_one(1).mp4;baby grizzly 14 1 _\Baby_1405_7_one(1).mp4;baby grizzly 14 1 _\Baby_1405_8_seven(1).mp4,0.0,10.629;4.100;7.366;21.330;11.932;7.699;11.765;18.166,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Baby_grizzly,licking,,,POINT,50.321,baby grizzly 14 1 _\Baby_1405_5_two(1).mp4,207,NA,
baby_1405_1,2025-07-11 12:39:14.695,,91.716,Media file(s),player #1:baby grizzly 14 1 _\Baby_1405_1_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_2_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_3_five(1).mp4;baby grizzly 14 1 _\Baby_1405_4_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_5_two(1).mp4;baby grizzly 14 1 _\Baby_1405_6_one(1).mp4;baby grizzly 14 1 _\Baby_1405_7_one(1).mp4;baby grizzly 14 1 _\Baby_1405_8_seven(1).mp4,0.0,10.629;4.100;7.366;21.330;11.932;7.699;11.765;18.166,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Baby_grizzly,rotation,,Horizontal,STOP,50.421,baby grizzly 14 1 _\Baby_1405_5_two(1).mp4,210,NA,
baby_1405_1,2025-07-11 12:39:14.695,,91.716,Media file(s),player #1:baby grizzly 14 1 _\Baby_1405_1_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_2_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_3_five(1).mp4;baby grizzly 14 1 _\Baby_1405_4_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_5_two(1).mp4;baby grizzly 14 1 _\Baby_1405_6_one(1).mp4;baby grizzly 14 1 _\Baby_1405_7_one(1).mp4;baby grizzly 14 1 _\Baby_1405_8_seven(1).mp4,0.0,10.629;4.100;7.366;21.330;11.932;7.699;11.765;18.166,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Baby_grizzly,teeth-hole contact,,,POINT,50.454,baby grizzly 14 1 _\Baby_1405_5_two(1).mp4,211,NA,
baby_1405_1,2025-07-11 12:39:14.695,,91.716,Media file(s),player #1:baby grizzly 14 1 _\Baby_1405_1_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_2_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_3_five(1).mp4;baby grizzly 14 1 _\Baby_1405_4_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_5_two(1).mp4;baby grizzly 14 1 _\Baby_1405_6_one(1).mp4;baby grizzly 14 1 _\Baby_1405_7_one(1).mp4;baby grizzly 14 1 _\Baby_1405_8_seven(1).mp4,0.0,10.629;4.100;7.366;21.330;11.932;7.699;11.765;18.166,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Baby_grizzly,teeth-hole contact,,,POINT,50.887,baby grizzly 14 1 _\Baby_1405_5_two(1).mp4,224,NA,
baby_1405_1,2025-07-11 12:39:14.695,,91.716,Media file(s),player #1:baby grizzly 14 1 _\Baby_1405_1_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_2_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_3_five(1).mp4;baby grizzly 14 1 _\Baby_1405_4_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_5_two(1).mp4;baby grizzly 14 1 _\Baby_1405_6_one(1).mp4;baby grizzly 14 1 _\Baby_1405_7_one(1).mp4;baby grizzly 14 1 _\Baby_1405_8_seven(1).mp4,0.0,10.629;4.100;7.366;21.330;11.932;7.699;11.765;18.166,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Baby_grizzly,assessing,,,STOP,51.021,baby grizzly 14 1 _\Baby_1405_5_two(1).mp4,228,NA,
baby_1405_1,2025-07-11 12:39:14.695,,91.716,Media file(s),player #1:baby grizzly 14 1 _\Baby_1405_1_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_2_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_3_five(1).mp4;baby grizzly 14 1 _\Baby_1405_4_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_5_two(1).mp4;baby grizzly 14 1 _\Baby_1405_6_one(1).mp4;baby grizzly 14 1 _\Baby_1405_7_one(1).mp4;baby grizzly 14 1 _\Baby_1405_8_seven(1).mp4,0.0,10.629;4.100;7.366;21.330;11.932;7.699;11.765;18.166,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Baby_grizzly,peeling,,,START,51.154,baby grizzly 14 1 _\Baby_1405_5_two(1).mp4,232,NA,
baby_1405_1,2025-07-11 12:39:14.695,,91.716,Media file(s),player #1:baby grizzly 14 1 _\Baby_1405_1_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_2_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_3_five(1).mp4;baby grizzly 14 1 _\Baby_1405_4_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_5_two(1).mp4;baby grizzly 14 1 _\Baby_1405_6_one(1).mp4;baby grizzly 14 1 _\Baby_1405_7_one(1).mp4;baby grizzly 14 1 _\Baby_1405_8_seven(1).mp4,0.0,10.629;4.100;7.366;21.330;11.932;7.699;11.765;18.166,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Baby_grizzly,jaw movement,,,POINT,51.521,baby grizzly 14 1 _\Baby_1405_5_two(1).mp4,243,NA,
baby_1405_1,2025-07-11 12:39:14.695,,91.716,Media file(s),player #1:baby grizzly 14 1 _\Baby_1405_1_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_2_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_3_five(1).mp4;baby grizzly 14 1 _\Baby_1405_4_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_5_two(1).mp4;baby grizzly 14 1 _\Baby_1405_6_one(1).mp4;baby grizzly 14 1 _\Baby_1405_7_one(1).mp4;baby grizzly 14 1 _\Baby_1405_8_seven(1).mp4,0.0,10.629;4.100;7.366;21.330;11.932;7.699;11.765;18.166,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Baby_grizzly,jaw movement,,,POINT,51.787,baby grizzly 14 1 _\Baby_1405_5_two(1).mp4,251,NA,
baby_1405_1,2025-07-11 12:39:14.695,,91.716,Media file(s),player #1:baby grizzly 14 1 _\Baby_1405_1_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_2_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_3_five(1).mp4;baby grizzly 14 1 _\Baby_1405_4_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_5_two(1).mp4;baby grizzly 14 1 _\Baby_1405_6_one(1).mp4;baby grizzly 14 1 _\Baby_1405_7_one(1).mp4;baby grizzly 14 1 _\Baby_1405_8_seven(1).mp4,0.0,10.629;4.100;7.366;21.330;11.932;7.699;11.765;18.166,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Baby_grizzly,jaw movement,,,POINT,51.987,baby grizzly 14 1 _\Baby_1405_5_two(1).mp4,257,NA,
baby_1405_1,2025-07-11 12:39:14.695,,91.716,Media file(s),player #1:baby grizzly 14 1 _\Baby_1405_1_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_2_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_3_five(1).mp4;baby grizzly 14 1 _\Baby_1405_4_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_5_two(1).mp4;baby grizzly 14 1 _\Baby_1405_6_one(1).mp4;baby grizzly 14 1 _\Baby_1405_7_one(1).mp4;baby grizzly 14 1 _\Baby_1405_8_seven(1).mp4,0.0,10.629;4.100;7.366;21.330;11.932;7.699;11.765;18.166,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Baby_grizzly,jaw movement,,,POINT,52.154,baby grizzly 14 1 _\Baby_1405_5_two(1).mp4,262,NA,
baby_1405_1,2025-07-11 12:39:14.695,,91.716,Media file(s),player #1:baby grizzly 14 1 _\Baby_1405_1_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_2_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_3_five(1).mp4;baby grizzly 14 1 _\Baby_1405_4_seven(1).mp4;baby grizzly 14 1 _\Baby_1405_5_two(1).mp4;baby grizzly 14 1 _\Baby_1405_6_one(1).mp4;baby grizzly 14 1 _\Baby_1405_7_one(1).mp4;baby grizzly 14 1 _\Baby_1405_8_seven(1).mp4,0.0,10.629;4.100;7.366;21.330;11.932;7.699;11.765;18.166,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Baby_grizzly,jaw movement,,,POINT,52.387,baby grizzly 14 1 _\Baby_1405_5_two(1).mp4,269,NA,
