Observation id,Observation date,Description,Observation duration,Observation type,Source,Time offset (s),Media duration (s),FPS,Subject,Behavior,Behavioral category,Modifier #1,Behavior type,Time,Media file name,Image index,Image file path,Comment
griz_1305,2025-06-12 11:24:30.885,,456.399,Media file(s),player #1:C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_10_two.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_11_three.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_12_three.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_13_one.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_14_five.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_15_onehalf.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_16_seven.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_17_three.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_18_two.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_19_one.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_20_seven.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_21_seven.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_22_five.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_23_one.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_24_three.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_25_onehalf.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_26_five.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_27_seven.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_28_seven.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_29_two.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_30_onehalf.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_31_seven.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_32_one.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_33_three.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_34_one.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_35_onehalf.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_36_two.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_37_onehalf.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_38_two.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_39_two (1).mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_39_two.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_3_five.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_40_five.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_41_three.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_42_three.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_43_one.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_4_three.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_5_one.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_6_seven.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_7_onehalf.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_8_three.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_9_seven.mp4,0.0,5.532;6.299;8.866;6.332;11.199;10.665;5.766;6.232;4.533;8.732;5.566;8.532;11.931;8.165;14.264;12.562;6.966;3.667;7.666;11.298;16.865;34.799;10.265;9.034;8.399;10.701;15.867;11.982;12.825;12.530;11.730;8.032;13.533;16.196;11.063;12.832;6.863;8.866;8.032;26.097;15.165;10.199,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;240.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Grizzly,lifting,,,START,0.000,C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_10_two.mp4,0,NA,
griz_1305,2025-06-12 11:24:30.885,,456.399,Media file(s),player #1:C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_10_two.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_11_three.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_12_three.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_13_one.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_14_five.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_15_onehalf.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_16_seven.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_17_three.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_18_two.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_19_one.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_20_seven.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_21_seven.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_22_five.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_23_one.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_24_three.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_25_onehalf.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_26_five.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_27_seven.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_28_seven.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_29_two.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_30_onehalf.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_31_seven.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_32_one.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_33_three.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_34_one.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_35_onehalf.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_36_two.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_37_onehalf.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_38_two.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_39_two (1).mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_39_two.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_3_five.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_40_five.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_41_three.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_42_three.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_43_one.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_4_three.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_5_one.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_6_seven.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_7_onehalf.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_8_three.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_9_seven.mp4,0.0,5.532;6.299;8.866;6.332;11.199;10.665;5.766;6.232;4.533;8.732;5.566;8.532;11.931;8.165;14.264;12.562;6.966;3.667;7.666;11.298;16.865;34.799;10.265;9.034;8.399;10.701;15.867;11.982;12.825;12.530;11.730;8.032;13.533;16.196;11.063;12.832;6.863;8.866;8.032;26.097;15.165;10.199,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;240.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Grizzly,lifting,,,STOP,0.333,C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_10_two.mp4,10,NA,
griz_1305,2025-06-12 11:24:30.885,,456.399,Media file(s),player #1:C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_10_two.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_11_three.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_12_three.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_13_one.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_14_five.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_15_onehalf.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_16_seven.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_17_three.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_18_two.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_19_one.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_20_seven.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_21_seven.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_22_five.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_23_one.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_24_three.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_25_onehalf.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_26_five.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_27_seven.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_28_seven.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_29_two.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_30_onehalf.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_31_seven.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_32_one.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_33_three.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_34_one.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_35_onehalf.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_36_two.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_37_onehalf.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_38_two.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_39_two (1).mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_39_two.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_3_five.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_40_five.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_41_three.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_42_three.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_43_one.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_4_three.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_5_one.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_6_seven.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_7_onehalf.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_8_three.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_9_seven.mp4,0.0,5.532;6.299;8.866;6.332;11.199;10.665;5.766;6.232;4.533;8.732;5.566;8.532;11.931;8.165;14.264;12.562;6.966;3.667;7.666;11.298;16.865;34.799;10.265;9.034;8.399;10.701;15.867;11.982;12.825;12.530;11.730;8.032;13.533;16.196;11.063;12.832;6.863;8.866;8.032;26.097;15.165;10.199,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;240.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Grizzly,assessing,,,START,0.900,C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_10_two.mp4,27,NA,
griz_1305,2025-06-12 11:24:30.885,,456.399,Media file(s),player #1:C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_10_two.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_11_three.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_12_three.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_13_one.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_14_five.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_15_onehalf.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_16_seven.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_17_three.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_18_two.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_19_one.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_20_seven.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_21_seven.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_22_five.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_23_one.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_24_three.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_25_onehalf.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_26_five.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_27_seven.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_28_seven.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_29_two.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_30_onehalf.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_31_seven.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_32_one.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_33_three.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_34_one.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_35_onehalf.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_36_two.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_37_onehalf.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_38_two.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_39_two (1).mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_39_two.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_3_five.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_40_five.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_41_three.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_42_three.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_43_one.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_4_three.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_5_one.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_6_seven.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_7_onehalf.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_8_three.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_9_seven.mp4,0.0,5.532;6.299;8.866;6.332;11.199;10.665;5.766;6.232;4.533;8.732;5.566;8.532;11.931;8.165;14.264;12.562;6.966;3.667;7.666;11.298;16.865;34.799;10.265;9.034;8.399;10.701;15.867;11.982;12.825;12.530;11.730;8.032;13.533;16.196;11.063;12.832;6.863;8.866;8.032;26.097;15.165;10.199,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;240.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Grizzly,jaw movement,,,POINT,0.933,C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_10_two.mp4,28,NA,
griz_1305,2025-06-12 11:24:30.885,,456.399,Media file(s),player #1:C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_10_two.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_11_three.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_12_three.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_13_one.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_14_five.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_15_onehalf.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_16_seven.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_17_three.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_18_two.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_19_one.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_20_seven.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_21_seven.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_22_five.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_23_one.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_24_three.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_25_onehalf.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_26_five.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_27_seven.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_28_seven.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_29_two.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_30_onehalf.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_31_seven.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_32_one.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_33_three.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_34_one.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_35_onehalf.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_36_two.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_37_onehalf.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_38_two.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_39_two (1).mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_39_two.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_3_five.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_40_five.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_41_three.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_42_three.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_43_one.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_4_three.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_5_one.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_6_seven.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_7_onehalf.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_8_three.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_9_seven.mp4,0.0,5.532;6.299;8.866;6.332;11.199;10.665;5.766;6.232;4.533;8.732;5.566;8.532;11.931;8.165;14.264;12.562;6.966;3.667;7.666;11.298;16.865;34.799;10.265;9.034;8.399;10.701;15.867;11.982;12.825;12.530;11.730;8.032;13.533;16.196;11.063;12.832;6.863;8.866;8.032;26.097;15.165;10.199,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;240.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Grizzly,translational movement,,,POINT,0.966,C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_10_two.mp4,29,NA,
griz_1305,2025-06-12 11:24:30.885,,456.399,Media file(s),player #1:C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_10_two.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_11_three.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_12_three.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_13_one.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_14_five.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_15_onehalf.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_16_seven.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_17_three.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_18_two.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_19_one.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_20_seven.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_21_seven.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_22_five.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_23_one.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_24_three.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_25_onehalf.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_26_five.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_27_seven.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_28_seven.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_29_two.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_30_onehalf.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_31_seven.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_32_one.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_33_three.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_34_one.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_35_onehalf.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_36_two.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_37_onehalf.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_38_two.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_39_two (1).mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_39_two.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_3_five.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_40_five.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_41_three.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_42_three.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_43_one.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_4_three.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_5_one.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_6_seven.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_7_onehalf.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_8_three.mp4;C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_9_seven.mp4,0.0,5.532;6.299;8.866;6.332;11.199;10.665;5.766;6.232;4.533;8.732;5.566;8.532;11.931;8.165;14.264;12.562;6.966;3.667;7.666;11.298;16.865;34.799;10.265;9.034;8.399;10.701;15.867;11.982;12.825;12.530;11.730;8.032;13.533;16.196;11.063;12.832;6.863;8.866;8.032;26.097;15.165;10.199,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;240.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Grizzly,jaw movement,,,POINT,1.000,C:\Users\esthe\Downloads\grizzly 13 _\Griz_1305_10_two.mp4,30,NA,
