Observation id,Observation date,Description,Observation duration,Observation type,Source,Time offset (s),Media duration (s),FPS,Subject,Behavior,Behavioral category,Modifier #1,Behavior type,Time,Media file name,Image index,Image file path,Comment
grizz_1405(1),2025-07-09 13:27:44.384,,296.323,Media file(s),player #1:C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_10_onehalf(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_11_onehalf(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_12_one(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_13_five(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_14_three(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_15_one(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_16_onehalf(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_17_one(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_18_one(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_19_three(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_1_five(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_20_seven(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_21_onehalf(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_22_one(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_23_three(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_24_onehalf(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_25_one(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_26_onehalf(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_27_seven(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_28_two(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_29_seven(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_2_control(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_30_three(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_31_five(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_3_one(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_4_one(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_5_two(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_6_three(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_7_onehalf(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_8_two(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_9_seven(1).mp4,0.0,5.199;4.633;6.400;10.566;4.766;7.301;13.898;11.234;7.800;10.299;6.667;7.366;15.232;16.333;13.732;10.699;17.364;13.665;5.899;3.500;10.766;4.795;16.898;22.797;8.066;6.033;8.798;7.266;7.866;2.933;7.799,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Grizzly,grabbing peanut,,,POINT,0.000,C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_10_onehalf(1).mp4,0,NA,
grizz_1405(1),2025-07-09 13:27:44.384,,296.323,Media file(s),player #1:C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_10_onehalf(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_11_onehalf(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_12_one(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_13_five(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_14_three(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_15_one(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_16_onehalf(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_17_one(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_18_one(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_19_three(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_1_five(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_20_seven(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_21_onehalf(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_22_one(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_23_three(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_24_onehalf(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_25_one(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_26_onehalf(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_27_seven(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_28_two(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_29_seven(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_2_control(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_30_three(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_31_five(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_3_one(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_4_one(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_5_two(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_6_three(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_7_onehalf(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_8_two(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_9_seven(1).mp4,0.0,5.199;4.633;6.400;10.566;4.766;7.301;13.898;11.234;7.800;10.299;6.667;7.366;15.232;16.333;13.732;10.699;17.364;13.665;5.899;3.500;10.766;4.795;16.898;22.797;8.066;6.033;8.798;7.266;7.866;2.933;7.799,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Grizzly,teeth-hole contact,,,POINT,0.000,C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_10_onehalf(1).mp4,0,NA,
grizz_1405(1),2025-07-09 13:27:44.384,,296.323,Media file(s),player #1:C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_10_onehalf(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_11_onehalf(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_12_one(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_13_five(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_14_three(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_15_one(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_16_onehalf(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_17_one(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_18_one(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_19_three(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_1_five(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_20_seven(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_21_onehalf(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_22_one(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_23_three(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_24_onehalf(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_25_one(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_26_onehalf(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_27_seven(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_28_two(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_29_seven(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_2_control(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_30_three(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_31_five(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_3_one(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_4_one(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_5_two(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_6_three(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_7_onehalf(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_8_two(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_9_seven(1).mp4,0.0,5.199;4.633;6.400;10.566;4.766;7.301;13.898;11.234;7.800;10.299;6.667;7.366;15.232;16.333;13.732;10.699;17.364;13.665;5.899;3.500;10.766;4.795;16.898;22.797;8.066;6.033;8.798;7.266;7.866;2.933;7.799,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Grizzly,lifting,,,START,0.067,C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_10_onehalf(1).mp4,2,NA,
grizz_1405(1),2025-07-09 13:27:44.384,,296.323,Media file(s),player #1:C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_10_onehalf(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_11_onehalf(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_12_one(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_13_five(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_14_three(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_15_one(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_16_onehalf(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_17_one(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_18_one(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_19_three(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_1_five(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_20_seven(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_21_onehalf(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_22_one(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_23_three(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_24_onehalf(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_25_one(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_26_onehalf(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_27_seven(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_28_two(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_29_seven(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_2_control(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_30_three(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_31_five(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_3_one(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_4_one(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_5_two(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_6_three(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_7_onehalf(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_8_two(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_9_seven(1).mp4,0.0,5.199;4.633;6.400;10.566;4.766;7.301;13.898;11.234;7.800;10.299;6.667;7.366;15.232;16.333;13.732;10.699;17.364;13.665;5.899;3.500;10.766;4.795;16.898;22.797;8.066;6.033;8.798;7.266;7.866;2.933;7.799,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Grizzly,lifting,,,STOP,0.233,C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_10_onehalf(1).mp4,7,NA,
grizz_1405(1),2025-07-09 13:27:44.384,,296.323,Media file(s),player #1:C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_10_onehalf(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_11_onehalf(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_12_one(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_13_five(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_14_three(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_15_one(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_16_onehalf(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_17_one(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_18_one(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_19_three(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_1_five(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_20_seven(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_21_onehalf(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_22_one(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_23_three(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_24_onehalf(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_25_one(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_26_onehalf(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_27_seven(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_28_two(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_29_seven(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_2_control(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_30_three(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_31_five(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_3_one(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_4_one(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_5_two(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_6_three(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_7_onehalf(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_8_two(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_9_seven(1).mp4,0.0,5.199;4.633;6.400;10.566;4.766;7.301;13.898;11.234;7.800;10.299;6.667;7.366;15.232;16.333;13.732;10.699;17.364;13.665;5.899;3.500;10.766;4.795;16.898;22.797;8.066;6.033;8.798;7.266;7.866;2.933;7.799,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Grizzly,assessing,,,START,0.433,C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_10_onehalf(1).mp4,13,NA,
grizz_1405(1),2025-07-09 13:27:44.384,,296.323,Media file(s),player #1:C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_10_onehalf(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_11_onehalf(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_12_one(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_13_five(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_14_three(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_15_one(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_16_onehalf(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_17_one(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_18_one(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_19_three(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_1_five(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_20_seven(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_21_onehalf(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_22_one(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_23_three(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_24_onehalf(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_25_one(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_26_onehalf(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_27_seven(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_28_two(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_29_seven(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_2_control(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_30_three(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_31_five(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_3_one(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_4_one(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_5_two(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_6_three(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_7_onehalf(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_8_two(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_9_seven(1).mp4,0.0,5.199;4.633;6.400;10.566;4.766;7.301;13.898;11.234;7.800;10.299;6.667;7.366;15.232;16.333;13.732;10.699;17.364;13.665;5.899;3.500;10.766;4.795;16.898;22.797;8.066;6.033;8.798;7.266;7.866;2.933;7.799,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Grizzly,teeth-hole contact,,,POINT,0.567,C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_10_onehalf(1).mp4,17,NA,
grizz_1405(1),2025-07-09 13:27:44.384,,296.323,Media file(s),player #1:C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_10_onehalf(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_11_onehalf(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_12_one(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_13_five(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_14_three(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_15_one(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_16_onehalf(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_17_one(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_18_one(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_19_three(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_1_five(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_20_seven(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_21_onehalf(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_22_one(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_23_three(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_24_onehalf(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_25_one(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_26_onehalf(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_27_seven(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_28_two(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_29_seven(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_2_control(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_30_three(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_31_five(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_3_one(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_4_one(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_5_two(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_6_three(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_7_onehalf(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_8_two(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_9_seven(1).mp4,0.0,5.199;4.633;6.400;10.566;4.766;7.301;13.898;11.234;7.800;10.299;6.667;7.366;15.232;16.333;13.732;10.699;17.364;13.665;5.899;3.500;10.766;4.795;16.898;22.797;8.066;6.033;8.798;7.266;7.866;2.933;7.799,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Grizzly,rotation,,Vertical,START,0.800,C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_10_onehalf(1).mp4,24,NA,
grizz_1405(1),2025-07-09 13:27:44.384,,296.323,Media file(s),player #1:C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_10_onehalf(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_11_onehalf(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_12_one(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_13_five(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_14_three(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_15_one(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_16_onehalf(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_17_one(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_18_one(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_19_three(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_1_five(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_20_seven(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_21_onehalf(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_22_one(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_23_three(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_24_onehalf(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_25_one(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_26_onehalf(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_27_seven(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_28_two(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_29_seven(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_2_control(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_30_three(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_31_five(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_3_one(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_4_one(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_5_two(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_6_three(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_7_onehalf(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_8_two(1).mp4;C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_9_seven(1).mp4,0.0,5.199;4.633;6.400;10.566;4.766;7.301;13.898;11.234;7.800;10.299;6.667;7.366;15.232;16.333;13.732;10.699;17.364;13.665;5.899;3.500;10.766;4.795;16.898;22.797;8.066;6.033;8.798;7.266;7.866;2.933;7.799,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Grizzly,teeth-hole contact,,,POINT,0.800,C:\Users\esthe\Downloads\griz_1405(1)\Griz_1405_10_onehalf(1).mp4,24,NA,
