Observation id,Observation date,Description,Observation duration,Observation type,Source,Time offset (s),Media duration (s),FPS,Subject,Behavior,Behavioral category,Modifier #1,Behavior type,Time,Media file name,Image index,Image file path,Comment
repo_1905_bloc1,2025-07-02 16:47:56.141,,470.003,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,0.0,1062.061,29.970,Repousse,target,,,START,466.933,C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,13994,NA,
repo_1905_bloc1,2025-07-02 16:47:56.141,,470.003,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,0.0,1062.061,29.970,Repousse,target,,,STOP,468.335,C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,14036,NA,
repo_1905_bloc1,2025-07-02 16:47:56.141,,470.003,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,0.0,1062.061,29.970,Repousse,"startpeanut0,7",,,POINT,855.388,C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,25636,NA,
repo_1905_bloc1,2025-07-02 16:47:56.141,,470.003,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,0.0,1062.061,29.970,Repousse,target,,,START,857.156,C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,25689,NA,
repo_1905_bloc1,2025-07-02 16:47:56.141,,470.003,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,0.0,1062.061,29.970,Repousse,target,,,STOP,858.691,C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,25735,NA,
repo_1905_bloc1,2025-07-02 16:47:56.141,,470.003,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,0.0,1062.061,29.970,Repousse,bending,,,START,859.125,C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,25748,NA,
repo_1905_bloc1,2025-07-02 16:47:56.141,,470.003,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,0.0,1062.061,29.970,Repousse,bending,,,STOP,859.959,C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,25773,NA,
repo_1905_bloc1,2025-07-02 16:47:56.141,,470.003,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,0.0,1062.061,29.970,Repousse,grabbing peanut,,,POINT,859.959,C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,25773,NA,
repo_1905_bloc1,2025-07-02 16:47:56.141,,470.003,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,0.0,1062.061,29.970,Repousse,lifting,,,START,859.992,C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,25774,NA,
repo_1905_bloc1,2025-07-02 16:47:56.141,,470.003,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,0.0,1062.061,29.970,Repousse,lifting,,,STOP,860.193,C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,25780,NA,
repo_1905_bloc1,2025-07-02 16:47:56.141,,470.003,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,0.0,1062.061,29.970,Repousse,assessing,,,START,860.326,C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,25784,NA,
repo_1905_bloc1,2025-07-02 16:47:56.141,,470.003,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,0.0,1062.061,29.970,Repousse,jaw movement,,,POINT,860.426,C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,25787,NA,
repo_1905_bloc1,2025-07-02 16:47:56.141,,470.003,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,0.0,1062.061,29.970,Repousse,sniffing,,,POINT,860.493,C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,25789,NA,
repo_1905_bloc1,2025-07-02 16:47:56.141,,470.003,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,0.0,1062.061,29.970,Repousse,licking,,,POINT,860.727,C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,25796,NA,
repo_1905_bloc1,2025-07-02 16:47:56.141,,470.003,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,0.0,1062.061,29.970,Repousse,sniffing,,,POINT,860.893,C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,25801,NA,
repo_1905_bloc1,2025-07-02 16:47:56.141,,470.003,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,0.0,1062.061,29.970,Repousse,ear clapping,,,POINT,860.960,C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,25803,NA,
repo_1905_bloc1,2025-07-02 16:47:56.141,,470.003,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,0.0,1062.061,29.970,Repousse,licking,,,POINT,861.060,C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,25806,NA,
repo_1905_bloc1,2025-07-02 16:47:56.141,,470.003,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,0.0,1062.061,29.970,Repousse,teeth-hole contact,,,POINT,861.327,C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,25814,NA,
repo_1905_bloc1,2025-07-02 16:47:56.141,,470.003,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,0.0,1062.061,29.970,Repousse,translational movement,,,POINT,861.561,C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,25821,NA,
repo_1905_bloc1,2025-07-02 16:47:56.141,,470.003,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,0.0,1062.061,29.970,Repousse,teeth-hole contact,,,POINT,861.627,C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,25823,NA,
repo_1905_bloc1,2025-07-02 16:47:56.141,,470.003,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,0.0,1062.061,29.970,Repousse,teeth-hole contact,,,POINT,861.994,C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,25834,NA,
repo_1905_bloc1,2025-07-02 16:47:56.141,,470.003,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,0.0,1062.061,29.970,Repousse,teeth-hole contact,,,POINT,862.395,C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,25846,NA,
repo_1905_bloc1,2025-07-02 16:47:56.141,,470.003,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,0.0,1062.061,29.970,Repousse,assessing,,,STOP,862.462,C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,25848,NA,
repo_1905_bloc1,2025-07-02 16:47:56.141,,470.003,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,0.0,1062.061,29.970,Repousse,jaw movement,,,POINT,862.862,C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,25860,NA,
repo_1905_bloc1,2025-07-02 16:47:56.141,,470.003,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,0.0,1062.061,29.970,Repousse,jaw movement,,,POINT,863.029,C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,25865,NA,
repo_1905_bloc1,2025-07-02 16:47:56.141,,470.003,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,0.0,1062.061,29.970,Repousse,peeling,,,START,863.029,C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,25865,NA,
repo_1905_bloc1,2025-07-02 16:47:56.141,,470.003,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,0.0,1062.061,29.970,Repousse,jaw movement,,,POINT,863.162,C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,25869,NA,
repo_1905_bloc1,2025-07-02 16:47:56.141,,470.003,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,0.0,1062.061,29.970,Repousse,jaw movement,,,POINT,863.529,C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,25880,NA,
repo_1905_bloc1,2025-07-02 16:47:56.141,,470.003,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,0.0,1062.061,29.970,Repousse,ear clapping,,,POINT,863.629,C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,25883,NA,
repo_1905_bloc1,2025-07-02 16:47:56.141,,470.003,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,0.0,1062.061,29.970,Repousse,ear clapping,,,POINT,863.730,C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,25886,NA,
repo_1905_bloc1,2025-07-02 16:47:56.141,,470.003,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,0.0,1062.061,29.970,Repousse,jaw movement,,,POINT,864.063,C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,25896,NA,
repo_1905_bloc1,2025-07-02 16:47:56.141,,470.003,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,0.0,1062.061,29.970,Repousse,jaw movement,,,POINT,864.297,C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,25903,NA,
repo_1905_bloc1,2025-07-02 16:47:56.141,,470.003,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,0.0,1062.061,29.970,Repousse,jaw movement,,,POINT,864.497,C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,25909,NA,
repo_1905_bloc1,2025-07-02 16:47:56.141,,470.003,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,0.0,1062.061,29.970,Repousse,jaw movement,,,POINT,864.664,C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,25914,NA,
repo_1905_bloc1,2025-07-02 16:47:56.141,,470.003,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,0.0,1062.061,29.970,Repousse,jaw movement,,,POINT,865.131,C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,25928,NA,
repo_1905_bloc1,2025-07-02 16:47:56.141,,470.003,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,0.0,1062.061,29.970,Repousse,peeling,,,STOP,865.631,C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,25943,NA,
repo_1905_bloc1,2025-07-02 16:47:56.141,,470.003,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,0.0,1062.061,29.970,Repousse,eating,,,START,866.632,C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,25973,NA,
repo_1905_bloc1,2025-07-02 16:47:56.141,,470.003,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,0.0,1062.061,29.970,Repousse,ear clapping,,,POINT,867.166,C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,25989,NA,
repo_1905_bloc1,2025-07-02 16:47:56.141,,470.003,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,0.0,1062.061,29.970,Repousse,ear clapping,,,POINT,868.167,C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,26019,NA,
repo_1905_bloc1,2025-07-02 16:47:56.141,,470.003,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,0.0,1062.061,29.970,Repousse,ear clapping,,,POINT,868.234,C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,26021,NA,
repo_1905_bloc1,2025-07-02 16:47:56.141,,470.003,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,0.0,1062.061,29.970,Repousse,ear clapping,,,POINT,868.835,C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,26039,NA,
repo_1905_bloc1,2025-07-02 16:47:56.141,,470.003,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,0.0,1062.061,29.970,Repousse,ear clapping,,,POINT,869.802,C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,26068,NA,
repo_1905_bloc1,2025-07-02 16:47:56.141,,470.003,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,0.0,1062.061,29.970,Repousse,ear clapping,,,POINT,869.836,C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,26069,NA,
repo_1905_bloc1,2025-07-02 16:47:56.141,,470.003,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,0.0,1062.061,29.970,Repousse,ear clapping,,,POINT,870.803,C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,26098,NA,
repo_1905_bloc1,2025-07-02 16:47:56.141,,470.003,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,0.0,1062.061,29.970,Repousse,ear clapping,,,POINT,870.903,C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,26101,NA,
repo_1905_bloc1,2025-07-02 16:47:56.141,,470.003,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,0.0,1062.061,29.970,Repousse,ear clapping,,,POINT,871.671,C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,26124,NA,
repo_1905_bloc1,2025-07-02 16:47:56.141,,470.003,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,0.0,1062.061,29.970,Repousse,ear clapping,,,POINT,872.705,C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,26155,NA,
repo_1905_bloc1,2025-07-02 16:47:56.141,,470.003,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,0.0,1062.061,29.970,Repousse,ear clapping,,,POINT,874.607,C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,26212,NA,
repo_1905_bloc1,2025-07-02 16:47:56.141,,470.003,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,0.0,1062.061,29.970,Repousse,ear clapping,,,POINT,874.807,C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,26218,NA,
repo_1905_bloc1,2025-07-02 16:47:56.141,,470.003,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,0.0,1062.061,29.970,Repousse,eating,,,STOP,875.241,C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,26231,NA,
repo_1905_bloc1,2025-07-02 16:47:56.141,,470.003,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,0.0,1062.061,29.970,Repousse,startpeanut2+,,,POINT,880.380,C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,26385,NA,
repo_1905_bloc1,2025-07-02 16:47:56.141,,470.003,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,0.0,1062.061,29.970,Repousse,bending,,,START,881.914,C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,26431,NA,
repo_1905_bloc1,2025-07-02 16:47:56.141,,470.003,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,0.0,1062.061,29.970,Repousse,bending,,,STOP,882.281,C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,26442,NA,
repo_1905_bloc1,2025-07-02 16:47:56.141,,470.003,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,0.0,1062.061,29.970,Repousse,grabbing peanut,,,POINT,882.281,C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,26442,NA,
repo_1905_bloc1,2025-07-02 16:47:56.141,,470.003,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,0.0,1062.061,29.970,Repousse,lifting,,,START,882.315,C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,26443,NA,
repo_1905_bloc1,2025-07-02 16:47:56.141,,470.003,Media file(s),player #1:C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,0.0,1062.061,29.970,Repousse,lifting,,,STOP,882.515,C:\Users\esthe\Downloads\repo_1905_bloc1\GOPR0702.MP4,26449,NA,
