Observation id,Observation date,Description,Observation duration,Observation type,Source,Time offset (s),Media duration (s),FPS,Subject,Behavior,Behavioral category,Modifier #1,Behavior type,Time,Media file name,Image index,Image file path,Comment
Whit_1305,2025-06-11 21:45:11.483,,41.301,Media file(s),player #1:C:\Users\esthe\Downloads\white line 13\Whit_1305_3_five.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_4_control.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_5_control.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_6_control.mp4,0.0,12.395;10.999;5.567;12.365,30.000;30.000;30.000;30.000,Whiteline,explore,,,START,0.000,C:\Users\esthe\Downloads\white line 13\Whit_1305_3_five.mp4,0,NA,
Whit_1305,2025-06-11 21:45:11.483,,41.301,Media file(s),player #1:C:\Users\esthe\Downloads\white line 13\Whit_1305_3_five.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_4_control.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_5_control.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_6_control.mp4,0.0,12.395;10.999;5.567;12.365,30.000;30.000;30.000;30.000,Whiteline,explore,,,STOP,0.233,C:\Users\esthe\Downloads\white line 13\Whit_1305_3_five.mp4,7,NA,
Whit_1305,2025-06-11 21:45:11.483,,41.301,Media file(s),player #1:C:\Users\esthe\Downloads\white line 13\Whit_1305_3_five.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_4_control.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_5_control.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_6_control.mp4,0.0,12.395;10.999;5.567;12.365,30.000;30.000;30.000;30.000,Whiteline,bending,,,START,0.267,C:\Users\esthe\Downloads\white line 13\Whit_1305_3_five.mp4,8,NA,
Whit_1305,2025-06-11 21:45:11.483,,41.301,Media file(s),player #1:C:\Users\esthe\Downloads\white line 13\Whit_1305_3_five.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_4_control.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_5_control.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_6_control.mp4,0.0,12.395;10.999;5.567;12.365,30.000;30.000;30.000;30.000,Whiteline,bending,,,STOP,0.700,C:\Users\esthe\Downloads\white line 13\Whit_1305_3_five.mp4,21,NA,
Whit_1305,2025-06-11 21:45:11.483,,41.301,Media file(s),player #1:C:\Users\esthe\Downloads\white line 13\Whit_1305_3_five.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_4_control.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_5_control.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_6_control.mp4,0.0,12.395;10.999;5.567;12.365,30.000;30.000;30.000;30.000,Whiteline,grabbing peanut,,,POINT,0.900,C:\Users\esthe\Downloads\white line 13\Whit_1305_3_five.mp4,27,NA,
Whit_1305,2025-06-11 21:45:11.483,,41.301,Media file(s),player #1:C:\Users\esthe\Downloads\white line 13\Whit_1305_3_five.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_4_control.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_5_control.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_6_control.mp4,0.0,12.395;10.999;5.567;12.365,30.000;30.000;30.000;30.000,Whiteline,lifting,,,START,0.900,C:\Users\esthe\Downloads\white line 13\Whit_1305_3_five.mp4,27,NA,
Whit_1305,2025-06-11 21:45:11.483,,41.301,Media file(s),player #1:C:\Users\esthe\Downloads\white line 13\Whit_1305_3_five.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_4_control.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_5_control.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_6_control.mp4,0.0,12.395;10.999;5.567;12.365,30.000;30.000;30.000;30.000,Whiteline,lifting,,,STOP,1.133,C:\Users\esthe\Downloads\white line 13\Whit_1305_3_five.mp4,34,NA,
Whit_1305,2025-06-11 21:45:11.483,,41.301,Media file(s),player #1:C:\Users\esthe\Downloads\white line 13\Whit_1305_3_five.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_4_control.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_5_control.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_6_control.mp4,0.0,12.395;10.999;5.567;12.365,30.000;30.000;30.000;30.000,Whiteline,target,,,START,1.466,C:\Users\esthe\Downloads\white line 13\Whit_1305_3_five.mp4,44,NA,
Whit_1305,2025-06-11 21:45:11.483,,41.301,Media file(s),player #1:C:\Users\esthe\Downloads\white line 13\Whit_1305_3_five.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_4_control.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_5_control.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_6_control.mp4,0.0,12.395;10.999;5.567;12.365,30.000;30.000;30.000;30.000,Whiteline,target,,,STOP,7.229,C:\Users\esthe\Downloads\white line 13\Whit_1305_3_five.mp4,217,NA,
Whit_1305,2025-06-11 21:45:11.483,,41.301,Media file(s),player #1:C:\Users\esthe\Downloads\white line 13\Whit_1305_3_five.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_4_control.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_5_control.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_6_control.mp4,0.0,12.395;10.999;5.567;12.365,30.000;30.000;30.000;30.000,Whiteline,assessing,,,START,7.463,C:\Users\esthe\Downloads\white line 13\Whit_1305_3_five.mp4,224,NA,
Whit_1305,2025-06-11 21:45:11.483,,41.301,Media file(s),player #1:C:\Users\esthe\Downloads\white line 13\Whit_1305_3_five.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_4_control.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_5_control.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_6_control.mp4,0.0,12.395;10.999;5.567;12.365,30.000;30.000;30.000;30.000,Whiteline,jaw movement,,,POINT,7.896,C:\Users\esthe\Downloads\white line 13\Whit_1305_3_five.mp4,237,NA,
Whit_1305,2025-06-11 21:45:11.483,,41.301,Media file(s),player #1:C:\Users\esthe\Downloads\white line 13\Whit_1305_3_five.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_4_control.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_5_control.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_6_control.mp4,0.0,12.395;10.999;5.567;12.365,30.000;30.000;30.000;30.000,Whiteline,ear clapping,,,POINT,8.562,C:\Users\esthe\Downloads\white line 13\Whit_1305_3_five.mp4,257,NA,
Whit_1305,2025-06-11 21:45:11.483,,41.301,Media file(s),player #1:C:\Users\esthe\Downloads\white line 13\Whit_1305_3_five.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_4_control.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_5_control.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_6_control.mp4,0.0,12.395;10.999;5.567;12.365,30.000;30.000;30.000;30.000,Whiteline,jaw movement,,,POINT,8.762,C:\Users\esthe\Downloads\white line 13\Whit_1305_3_five.mp4,263,NA,
Whit_1305,2025-06-11 21:45:11.483,,41.301,Media file(s),player #1:C:\Users\esthe\Downloads\white line 13\Whit_1305_3_five.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_4_control.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_5_control.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_6_control.mp4,0.0,12.395;10.999;5.567;12.365,30.000;30.000;30.000;30.000,Whiteline,assessing,,,STOP,9.062,C:\Users\esthe\Downloads\white line 13\Whit_1305_3_five.mp4,272,NA,
Whit_1305,2025-06-11 21:45:11.483,,41.301,Media file(s),player #1:C:\Users\esthe\Downloads\white line 13\Whit_1305_3_five.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_4_control.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_5_control.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_6_control.mp4,0.0,12.395;10.999;5.567;12.365,30.000;30.000;30.000;30.000,Whiteline,ear clapping,,,POINT,9.129,C:\Users\esthe\Downloads\white line 13\Whit_1305_3_five.mp4,274,NA,
Whit_1305,2025-06-11 21:45:11.483,,41.301,Media file(s),player #1:C:\Users\esthe\Downloads\white line 13\Whit_1305_3_five.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_4_control.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_5_control.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_6_control.mp4,0.0,12.395;10.999;5.567;12.365,30.000;30.000;30.000;30.000,Whiteline,jaw movement,,,POINT,9.162,C:\Users\esthe\Downloads\white line 13\Whit_1305_3_five.mp4,275,NA,
Whit_1305,2025-06-11 21:45:11.483,,41.301,Media file(s),player #1:C:\Users\esthe\Downloads\white line 13\Whit_1305_3_five.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_4_control.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_5_control.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_6_control.mp4,0.0,12.395;10.999;5.567;12.365,30.000;30.000;30.000;30.000,Whiteline,peeling,,,START,9.428,C:\Users\esthe\Downloads\white line 13\Whit_1305_3_five.mp4,283,NA,
Whit_1305,2025-06-11 21:45:11.483,,41.301,Media file(s),player #1:C:\Users\esthe\Downloads\white line 13\Whit_1305_3_five.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_4_control.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_5_control.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_6_control.mp4,0.0,12.395;10.999;5.567;12.365,30.000;30.000;30.000;30.000,Whiteline,jaw movement,,,POINT,9.462,C:\Users\esthe\Downloads\white line 13\Whit_1305_3_five.mp4,284,NA,
Whit_1305,2025-06-11 21:45:11.483,,41.301,Media file(s),player #1:C:\Users\esthe\Downloads\white line 13\Whit_1305_3_five.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_4_control.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_5_control.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_6_control.mp4,0.0,12.395;10.999;5.567;12.365,30.000;30.000;30.000;30.000,Whiteline,peeling,,,STOP,12.262,C:\Users\esthe\Downloads\white line 13\Whit_1305_3_five.mp4,368,NA,
Whit_1305,2025-06-11 21:45:11.483,,41.301,Media file(s),player #1:C:\Users\esthe\Downloads\white line 13\Whit_1305_3_five.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_4_control.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_5_control.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_6_control.mp4,0.0,12.395;10.999;5.567;12.365,30.000;30.000;30.000;30.000,Whiteline,explore,,,START,12.395,C:\Users\esthe\Downloads\white line 13\Whit_1305_4_control.mp4,0,NA,
Whit_1305,2025-06-11 21:45:11.483,,41.301,Media file(s),player #1:C:\Users\esthe\Downloads\white line 13\Whit_1305_3_five.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_4_control.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_5_control.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_6_control.mp4,0.0,12.395;10.999;5.567;12.365,30.000;30.000;30.000;30.000,Whiteline,explore,,,STOP,14.995,C:\Users\esthe\Downloads\white line 13\Whit_1305_4_control.mp4,78,NA,
Whit_1305,2025-06-11 21:45:11.483,,41.301,Media file(s),player #1:C:\Users\esthe\Downloads\white line 13\Whit_1305_3_five.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_4_control.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_5_control.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_6_control.mp4,0.0,12.395;10.999;5.567;12.365,30.000;30.000;30.000;30.000,Whiteline,bending,,,START,15.161,C:\Users\esthe\Downloads\white line 13\Whit_1305_4_control.mp4,83,NA,
Whit_1305,2025-06-11 21:45:11.483,,41.301,Media file(s),player #1:C:\Users\esthe\Downloads\white line 13\Whit_1305_3_five.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_4_control.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_5_control.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_6_control.mp4,0.0,12.395;10.999;5.567;12.365,30.000;30.000;30.000;30.000,Whiteline,bending,,,STOP,15.628,C:\Users\esthe\Downloads\white line 13\Whit_1305_4_control.mp4,97,NA,
Whit_1305,2025-06-11 21:45:11.483,,41.301,Media file(s),player #1:C:\Users\esthe\Downloads\white line 13\Whit_1305_3_five.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_4_control.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_5_control.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_6_control.mp4,0.0,12.395;10.999;5.567;12.365,30.000;30.000;30.000;30.000,Whiteline,grabbing peanut,,,POINT,15.661,C:\Users\esthe\Downloads\white line 13\Whit_1305_4_control.mp4,98,NA,
Whit_1305,2025-06-11 21:45:11.483,,41.301,Media file(s),player #1:C:\Users\esthe\Downloads\white line 13\Whit_1305_3_five.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_4_control.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_5_control.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_6_control.mp4,0.0,12.395;10.999;5.567;12.365,30.000;30.000;30.000;30.000,Whiteline,lifting,,,START,15.661,C:\Users\esthe\Downloads\white line 13\Whit_1305_4_control.mp4,98,NA,
Whit_1305,2025-06-11 21:45:11.483,,41.301,Media file(s),player #1:C:\Users\esthe\Downloads\white line 13\Whit_1305_3_five.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_4_control.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_5_control.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_6_control.mp4,0.0,12.395;10.999;5.567;12.365,30.000;30.000;30.000;30.000,Whiteline,lifting,,,STOP,15.894,C:\Users\esthe\Downloads\white line 13\Whit_1305_4_control.mp4,105,NA,
Whit_1305,2025-06-11 21:45:11.483,,41.301,Media file(s),player #1:C:\Users\esthe\Downloads\white line 13\Whit_1305_3_five.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_4_control.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_5_control.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_6_control.mp4,0.0,12.395;10.999;5.567;12.365,30.000;30.000;30.000;30.000,Whiteline,jaw movement,,,POINT,16.395,C:\Users\esthe\Downloads\white line 13\Whit_1305_4_control.mp4,120,NA,
Whit_1305,2025-06-11 21:45:11.483,,41.301,Media file(s),player #1:C:\Users\esthe\Downloads\white line 13\Whit_1305_3_five.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_4_control.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_5_control.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_6_control.mp4,0.0,12.395;10.999;5.567;12.365,30.000;30.000;30.000;30.000,Whiteline,peeling,,,START,16.695,C:\Users\esthe\Downloads\white line 13\Whit_1305_4_control.mp4,129,NA,
Whit_1305,2025-06-11 21:45:11.483,,41.301,Media file(s),player #1:C:\Users\esthe\Downloads\white line 13\Whit_1305_3_five.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_4_control.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_5_control.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_6_control.mp4,0.0,12.395;10.999;5.567;12.365,30.000;30.000;30.000;30.000,Whiteline,ear clapping,,,POINT,17.628,C:\Users\esthe\Downloads\white line 13\Whit_1305_4_control.mp4,157,NA,
Whit_1305,2025-06-11 21:45:11.483,,41.301,Media file(s),player #1:C:\Users\esthe\Downloads\white line 13\Whit_1305_3_five.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_4_control.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_5_control.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_6_control.mp4,0.0,12.395;10.999;5.567;12.365,30.000;30.000;30.000;30.000,Whiteline,jaw movement,,,POINT,17.928,C:\Users\esthe\Downloads\white line 13\Whit_1305_4_control.mp4,166,NA,
Whit_1305,2025-06-11 21:45:11.483,,41.301,Media file(s),player #1:C:\Users\esthe\Downloads\white line 13\Whit_1305_3_five.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_4_control.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_5_control.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_6_control.mp4,0.0,12.395;10.999;5.567;12.365,30.000;30.000;30.000;30.000,Whiteline,jaw movement,,,POINT,18.162,C:\Users\esthe\Downloads\white line 13\Whit_1305_4_control.mp4,173,NA,
Whit_1305,2025-06-11 21:45:11.483,,41.301,Media file(s),player #1:C:\Users\esthe\Downloads\white line 13\Whit_1305_3_five.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_4_control.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_5_control.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_6_control.mp4,0.0,12.395;10.999;5.567;12.365,30.000;30.000;30.000;30.000,Whiteline,jaw movement,,,POINT,18.661,C:\Users\esthe\Downloads\white line 13\Whit_1305_4_control.mp4,188,NA,
Whit_1305,2025-06-11 21:45:11.483,,41.301,Media file(s),player #1:C:\Users\esthe\Downloads\white line 13\Whit_1305_3_five.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_4_control.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_5_control.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_6_control.mp4,0.0,12.395;10.999;5.567;12.365,30.000;30.000;30.000;30.000,Whiteline,jaw movement,,,POINT,19.328,C:\Users\esthe\Downloads\white line 13\Whit_1305_4_control.mp4,208,NA,
Whit_1305,2025-06-11 21:45:11.483,,41.301,Media file(s),player #1:C:\Users\esthe\Downloads\white line 13\Whit_1305_3_five.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_4_control.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_5_control.mp4;C:\Users\esthe\Downloads\white line 13\Whit_1305_6_control.mp4,0.0,12.395;10.999;5.567;12.365,30.000;30.000;30.000;30.000,Whiteline,jaw movement,,,POINT,19.794,C:\Users\esthe\Downloads\white line 13\Whit_1305_4_control.mp4,222,NA,
